1 100 -5 5 1000
-3.14 -1.0015913846440263
-3.1337137137137137 -1.0078478196723792
-3.1274274274274276 -1.014064427311223
-3.121141141141141 -1.0202409618972264
-3.114854854854855 -1.026377179350633
-3.1085685685685687 -1.0324728371849126
-3.102282282282282 -1.038527694516337
-3.095995995995996 -1.044541512073504
-3.0897097097097097 -1.050514052206791
-3.0834234234234237 -1.0564450788977457
-3.077137137137137 -1.0623343577684141
-3.070850850850851 -1.068181656090601
-3.0645645645645647 -1.0739867427950691
-3.0582782782782783 -1.0797493884806677
-3.0519919919919922 -1.0854693654233987
-3.0457057057057058 -1.0911464475854173
-3.0394194194194197 -1.0967804106239623
-3.0331331331331333 -1.1023710319002227
-3.026846846846847 -1.1079180904881352
-3.0205605605605608 -1.1134213671831144
-3.0142742742742743 -1.1188806445107167
-3.0079879879879883 -1.1242957067352317
-3.001701701701702 -1.1296663398682107
-2.9954154154154153 -1.1349923316769197
-2.9891291291291293 -1.1402734716927279
-2.982842842842843 -1.1455095512194258
-2.976556556556557 -1.1507003633414699
-2.9702702702702704 -1.1558457029321616
-2.963983983983984 -1.160945366661752
-2.957697697697698 -1.1659991530054772
-2.9514114114114114 -1.1710068622515226
-2.9451251251251254 -1.175968296508914
-2.938838838838839 -1.1808832597153385
-2.932552552552553 -1.1857515576448916
-2.9262662662662664 -1.190572997915754
-2.91997997997998 -1.1953473899977916
-2.913693693693694 -1.2000745452200863
-2.9074074074074074 -1.2047542767783925
-2.9011211211211214 -1.2093863997425172
-2.894834834834835 -1.213970731063629
-2.8885485485485485 -1.2185070895814918
-2.8822622622622625 -1.2229952960316228
-2.875975975975976 -1.2274351730523785
-2.86968968968969 -1.2318265451919606
-2.8634034034034035 -1.2361692389153527
-2.8571171171171175 -1.2404630826111749
-2.850830830830831 -1.244707906598468
-2.8445445445445445 -1.2489035431333968
-2.8382582582582585 -1.2530498264158796
-2.831971971971972 -1.2571465925961414
-2.825685685685686 -1.2611936797811856
-2.8193993993993995 -1.2651909280411962
-2.813113113113113 -1.269138179415853
-2.806826826826827 -1.273035277920577
-2.8005405405405406 -1.276882069552694
-2.7942542542542546 -1.2806784022975177
-2.787967967967968 -1.284424126134362
-2.7816816816816816 -1.2881190930424644
-2.7753953953953956 -1.2917631570068373
-2.769109109109109 -1.2953561740240396
-2.762822822822823 -1.2988980021078649
